paperId,year,outDegree,inDegree
9611240,1996,24,1
9611242,1996,10,2
9611243,1996,15,21
9611244,1996,2,11
9611247,1996,13,17
9611248,1996,8,7
9611251,1996,19,24
9611253,1996,4,22
9611258,1996,8,2
9611260,1996,6,2
9611265,1996,4,1
9611272,1996,16,24
9611273,1996,15,23
9611277,1996,18,26
9611278,1996,13,3
9611286,1996,7,2
9611288,1996,16,3
9611292,1996,4,15
9611293,1996,24,18
9611297,1996,8,5
9611298,1996,3,0
9611303,1996,6,2
9611306,1996,18,0
9611311,1996,2,3
9611313,1996,3,5
9611315,1996,1,0
9611316,1996,13,4
9611320,1996,4,9
9611322,1996,2,4
9611326,1996,11,5
9611333,1996,2,7
9611334,1996,6,5
9611342,1996,8,0
9611346,1996,7,0
9611347,1996,11,9
9611353,1996,0,4
9611356,1996,11,1
9611358,1996,18,8
9611361,1996,0,7
9611363,1996,12,82
9611364,1996,14,12
9611365,1996,5,0
9611367,1996,8,24
9611373,1996,11,5
9611375,1996,6,6
9611386,1996,16,5
9611388,1996,12,23
9611391,1996,4,4
9611393,1996,7,7
9611397,1996,14,22
9611399,1996,0,1
9611401,1996,6,8
9611402,1996,7,1
9611409,1996,23,22
9611417,1996,2,2
9611421,1996,3,3
9611422,1996,7,7
9611428,1996,4,0
9611432,1996,1,1
9611433,1996,9,114
9611434,1996,4,3
9611436,1996,8,0
9611437,1996,8,8
9611441,1996,1,3
9611443,1996,15,22
9611445,1996,7,13
9611451,1996,33,3
9611453,1996,9,10
9611455,1996,8,25
9611457,1996,8,0
9611461,1996,19,3
9611462,1996,20,5
9611463,1996,5,15
9612202,1996,9,21
9612203,1996,1,2
9612209,1996,9,0
9612211,1996,0,6
9612212,1996,15,13
9612223,1996,9,8
9612224,1996,3,0
9612225,1996,13,24
9612229,1996,55,17
9612231,1996,3,3
9612232,1996,8,20
9612236,1996,17,3
9612238,1996,3,3
9612250,1996,15,12
9612251,1996,5,20
9612252,1996,14,22
9612254,1996,11,9
9612260,1996,8,22
9612261,1996,32,27
9612262,1996,56,10
9612263,1996,6,0
9612267,1996,2,9
9612269,1996,10,45
9612270,1996,10,10
9612272,1996,12,9
9612276,1996,9,1
9612282,1996,31,6
9612284,1996,0,21
9612286,1996,9,6
9612287,1996,0,18
9612293,1996,17,5
9612300,1996,24,23
9612301,1996,9,7
9612302,1996,9,6
9612307,1996,36,4
9612310,1996,4,4
9612313,1996,12,149
9612314,1996,0,6
9612318,1996,10,23
9612319,1996,12,3
9612321,1996,11,10
9612323,1996,1,4
9612327,1996,28,2
9612328,1996,11,6
9612334,1996,11,17
9612337,1996,13,11
9612340,1996,5,3
9612346,1996,13,34
9612347,1996,30,15
9612353,1996,13,15
9612357,1996,6,6
9612359,1996,18,4
9612363,1996,10,41
9612364,1996,29,69
9612366,1996,11,0
9612374,1996,3,8
9612376,1996,12,5
9612377,1996,6,9
9612382,1996,7,0
9612385,1996,8,6
9612389,1996,21,14
9612394,1996,13,36
9612397,1996,5,34
9612398,1996,10,31
9612400,1996,7,4
9612402,1996,9,25
9612409,1996,4,7
9612413,1996,8,8
9612415,1996,10,12
9612417,1996,6,2
9612422,1996,11,3
9612424,1996,25,38
9612425,1996,10,11
9612426,1996,8,23
9612428,1996,6,11
9612433,1996,0,37
9612439,1996,5,3
9612440,1996,6,6
9612441,1996,10,4
9612442,1996,18,14
9612446,1996,33,36
9612447,1996,11,62
9612449,1996,5,33
9612453,1996,3,5
9612455,1996,3,0
9612457,1996,10,22
9612462,1996,2,10
9612463,1996,12,21
9612464,1996,23,42
9612473,1996,5,1
9612475,1996,2,1
9612477,1996,3,0
9612490,1996,16,12
9612491,1996,12,1
9612493,1996,21,1
9701204,1997,2,0
9701209,1997,7,2
9701211,1997,13,1
9701212,1997,0,8
9701213,1997,6,6
9701222,1997,2,7
9701225,1997,22,0
9701229,1997,6,36
9701231,1997,48,54
9701233,1997,11,31
9701234,1997,14,11
9701236,1997,8,11
9701243,1997,3,10
9701248,1997,10,16
9701254,1997,9,4
9701256,1997,7,24
9701260,1997,9,18
9701271,1997,4,3
9701277,1997,26,7
9701280,1997,10,0
9701283,1996,10,29
9701284,1997,9,51
9701285,1997,3,9
9701286,1997,13,35
9701289,1997,27,88
9701291,1997,17,19
9701294,1997,5,55
9701296,1997,5,10
9701300,1997,13,19
9701301,1997,27,18
9701303,1997,14,24
9701308,1997,8,22
9701325,1997,14,4
9701328,1997,16,1
9701330,1997,6,23
9701334,1997,10,6
9701337,1997,7,1
9701338,1997,3,5
9701340,1997,1,1
9701341,1997,15,24
9701343,1997,7,5
9701344,1997,15,3
9701353,1997,6,11
9701357,1997,18,4
9701364,1997,2,7
9701365,1997,15,7
9701366,1997,4,6
9701370,1997,4,2
9701374,1997,6,5
9701375,1997,7,16
9701378,1997,11,6
9701384,1997,12,29
9701387,1997,2,1
9701388,1997,9,4
9701390,1997,4,77
9701392,1997,15,11
9701393,1997,8,21
9701396,1997,12,25
9701400,1997,5,12
9701406,1997,13,7
9701411,1997,12,0
9701413,1997,16,12
9701414,1997,7,0
9701418,1997,14,12
9701419,1997,10,16
9701425,1997,3,6
9702201,1997,8,24
9702202,1997,14,3
9702209,1997,9,13
9702213,1997,1,1
9702216,1997,14,33
9702217,1997,7,0
9702218,1997,3,8
9702225,1997,7,5
9702227,1997,56,19
9702242,1997,7,7
9702245,1997,4,98
9702247,1997,14,19
9702251,1997,5,8
9702255,1997,7,2
9702261,1997,7,0
9702263,1997,14,13
9702265,1997,6,15
9702270,1997,8,7
9702272,1997,4,0
9702276,1997,18,42
9702277,1997,7,12
9702281,1997,12,12
9702282,1997,9,11
9702287,1997,44,22
9702291,1997,24,14
9702292,1997,7,4
9702293,1997,4,5
9702294,1997,2,1
9702299,1997,16,25
9702301,1997,7,5
9702305,1997,11,25
9702307,1997,19,29
9702310,1997,44,5
9702314,1997,6,46
9702318,1997,12,36
9702322,1997,13,30
9702323,1997,22,0
9702325,1997,5,5
9702331,1997,11,13
9702338,1997,5,2
9702339,1997,2,11
9702352,1997,9,2
9702354,1997,4,9
9702356,1997,6,1
9702363,1997,13,14
9702364,1997,8,6
9702367,1997,19,51
9702369,1997,3,1
9702370,1997,7,2
9702373,1997,7,18
9702375,1997,69,14
9702376,1997,5,13
9702378,1997,0,15
9702380,1997,3,31
9702383,1997,3,7
9702392,1997,14,93
9702393,1997,11,18
9702403,1997,6,11
9702404,1997,6,12
9702408,1997,6,13
9702409,1997,52,86
9702412,1997,10,12
9702417,1997,4,12
9702423,1997,24,19
9702424,1997,17,18
9702430,1997,5,4
9702431,1997,42,7
9702435,1997,8,8
9702441,1997,4,1
9702443,1997,11,48
9703206,1997,3,1
9703211,1997,31,20
9703212,1997,47,66
9703213,1997,1,15
9703215,1997,4,4
9703218,1997,3,5
9703219,1997,20,2
9703221,1997,6,9
9703223,1997,16,0
9703224,1997,6,20
9703225,1997,0,3
9703226,1997,13,8
9703228,1997,8,7
9703234,1997,20,3
9703236,1997,7,5
9703239,1997,21,3
9703246,1997,20,15
9703248,1997,9,13
9703250,1997,16,13
9703251,1997,2,2
9703254,1997,32,8
9703255,1997,1,8
9703257,1997,4,12
9703260,1997,11,3
9703262,1997,4,2
9703264,1997,16,2
9703266,1997,8,21
9703270,1997,16,5
9703276,1997,20,120
9703277,1997,2,20
9703278,1997,3,40
9703279,1997,18,83
9703280,1997,12,4
9703284,1997,4,42
9703285,1997,8,18
9703287,1997,26,55
9703288,1997,27,106
9703290,1997,52,64
9703291,1997,8,21
9703298,1997,5,45
9703299,1997,11,76
9703302,1997,4,6
9703303,1997,4,7
9703305,1997,5,17
9703311,1997,12,61
9703312,1997,10,17
9703313,1997,4,20
9703316,1997,1,15
9703318,1997,6,4
9703319,1997,10,24
9703321,1997,3,2
9703326,1997,44,3
9703330,1997,8,10
9703331,1997,1,2
9703332,1997,9,28
9703337,1997,36,77
9703338,1997,10,26
9703341,1997,19,5
9703342,1997,4,0
9703345,1997,6,19
9703346,1997,8,29
9703349,1997,16,55
9703353,1997,16,50
9703358,1997,7,25
9703359,1997,19,7
9703360,1997,8,1
9703363,1997,16,15
9703366,1997,4,0
9703367,1997,3,10
9703369,1997,17,20
9703372,1997,16,10
9703373,1997,2,6
9703374,1997,20,5
9703375,1997,9,42
9703376,1997,5,0
9703377,1997,8,18
9703378,1997,9,10
9703379,1997,6,33
9703383,1997,5,3
9703384,1997,5,3
9703389,1997,4,10
9703391,1997,25,7
9703392,1997,1,2
9703395,1997,5,3
9703402,1997,7,11
9703404,1997,7,25
9703408,1997,2,2
9703411,1997,8,13
9703412,1997,23,1
9703420,1997,13,48
9703425,1997,8,1
9703427,1997,11,49
9703433,1997,7,43
9703434,1997,2,5
9703436,1997,10,42
9703442,1997,41,46
9703444,1997,9,23
9703445,1997,12,22
9703448,1997,13,14
9703449,1997,6,50
9703455,1997,9,10
9703460,1997,0,6
9703462,1997,23,1
9703463,1997,21,14
9704201,1997,8,17
9704203,1997,9,2
9704204,1997,8,4
9704205,1997,6,12
9704206,1997,9,10
9704207,1997,12,155
9704212,1997,9,14
9704213,1997,10,19
9704214,1997,2,26
9704219,1997,2,5
9704221,1997,24,52
9704225,1997,17,11
9704228,1997,3,21
9704234,1997,14,6
9704235,1997,17,7
9704241,1997,8,5
9704243,1997,11,10
9704245,1997,17,24
9704248,1997,1,4
9704250,1997,3,5
9704255,1997,4,8
9704257,1997,29,35
9704259,1997,6,9
9704267,1997,4,7
9704268,1997,14,10
9704275,1997,17,43
9704277,1997,7,17
9704278,1997,7,8
9704280,1997,14,21
9704282,1997,1,3
9704288,1997,22,4
9704297,1997,19,11
9704298,1997,11,31
9704301,1997,3,24
9704302,1997,4,0
9704307,1997,27,12
9704317,1997,6,24
9704320,1997,3,4
9704322,1997,19,36
9704324,1997,4,9
9704325,1997,6,25
9704326,1997,6,3
9704327,1997,18,15
9704331,1997,6,22
9704333,1997,5,51
9704336,1997,13,15
9704338,1997,4,34
9704339,1997,13,27
9704343,1997,14,14
9704347,1997,63,20
9704349,1997,35,6
9704351,1997,27,3
9704355,1997,2,15
9704357,1997,3,39
9704358,1997,23,10
9704359,1997,9,8
9704363,1997,21,14
9704366,1997,1,1
9704371,1997,13,4
9704376,1997,119,49
9704377,1997,6,17
9704378,1997,9,7
9704380,1997,16,15
9704389,1997,17,16
9704398,1997,5,7
9704400,1997,3,2
9704401,1997,7,0
9704402,1997,18,22
9704403,1997,22,19
9704409,1997,2,2
9704412,1997,11,39
9704415,1997,3,17
9704420,1997,0,2
9704421,1997,10,3
9704423,1997,13,68
9704426,1997,2,0
9704428,1997,22,23
9704435,1997,3,3
9704443,1997,5,1
9704448,1997,12,46
9704451,1997,6,0
9704453,1997,20,5
9704455,1997,4,6
9704456,1997,0,5
9705201,1997,18,32
9705206,1997,7,2
9705207,1997,4,8
9705209,1997,10,3
9705218,1997,5,10
9705221,1997,13,36
9705222,1997,9,5
9705223,1997,3,8
9705228,1997,14,14
9705229,1997,6,9
9705230,1997,8,15
9705234,1997,25,31
9705236,1997,17,24
9705240,1997,6,11
9705242,1997,3,19
9705244,1997,17,34
9705245,1997,10,11
9705248,1997,12,9
9705249,1997,5,3
9705251,1997,3,30
9705254,1997,7,21
9705256,1997,5,0
9705258,1997,7,24
9705261,1997,7,5
9705263,1997,0,3
9705264,1997,3,34
9705267,1997,11,8
9705269,1997,9,7
9705271,1997,13,28
9705278,1997,2,2
9705279,1997,7,14
9705281,1997,0,1
9705282,1997,15,5
9705286,1997,13,20
9705287,1997,25,33
9705290,1997,19,36
9705292,1997,27,56
9705303,1997,4,1
9705304,1997,6,37
9705306,1997,21,2
9705307,1997,16,23
9705309,1997,24,2
9705311,1997,4,14
9705315,1997,7,3
9705318,1997,9,24
9705319,1997,11,6
9705320,1997,16,11
9705327,1997,12,4
9705333,1997,8,4
9705336,1997,4,0
9705337,1997,38,38
9705341,1997,27,16
9705344,1997,16,53
9705345,1997,11,7
9705353,1997,7,0
9705355,1997,4,0
9705363,1997,10,5
9705364,1997,2,6
9705370,1997,5,2
9705372,1997,27,14
9705378,1997,7,1
9705380,1997,7,15
9705388,1997,13,10
9705393,1997,0,4
9705395,1997,8,11
9705398,1997,16,36
9705399,1997,31,17
9705401,1997,3,21
9705410,1997,11,1
9705413,1997,3,19
9705414,1997,33,26
9705416,1997,34,40
9705417,1997,3,14
9705422,1997,0,2
9705429,1997,2,19
9705435,1997,14,18
9705437,1997,9,39
9705439,1997,1,0
9705440,1997,25,3
9705441,1997,5,1
9705442,1997,17,97
9705447,1997,7,7
9705450,1997,14,4
9705453,1997,8,7
9705459,1997,5,1
9705460,1997,6,12
9705465,1997,9,2
9705466,1997,10,6
9705467,1997,7,16
9705469,1997,24,13
9705470,1997,7,3
9705475,1997,5,5
9705477,1997,18,68
9705479,1997,20,10
9705480,1997,3,0
9706203,1997,12,8
9706205,1997,6,1
9706206,1997,12,26
9706209,1997,6,24
9706215,1997,5,1
9706220,1997,28,5
9706222,1997,5,0
9706223,1997,8,9
9706229,1997,12,22
9706233,1997,1,2
9706234,1997,14,0
9706236,1997,10,0
9706238,1997,2,12
9706239,1997,1,3
9706251,1997,15,9
9706252,1997,6,15
9706260,1997,17,46
9706264,1997,7,0
9706270,1997,6,17
9706271,1997,21,16
9706273,1997,3,7
9706275,1997,9,7
9706276,1997,2,3
9706285,1997,10,25
9706286,1997,7,0
9706287,1997,8,21
9706288,1997,24,8
9706290,1997,7,0
9706297,1997,8,24
9706298,1997,24,19
9706307,1997,70,18
9706315,1997,3,68
9706316,1997,6,18
9706324,1997,3,0
9706326,1997,3,5
9706331,1997,13,20
9706334,1997,15,10
9706337,1997,13,3
9706339,1997,6,13
9706343,1997,15,5
9706344,1997,8,49
9706347,1997,7,15
9706350,1997,3,5
9706351,1997,31,2
9706357,1997,7,3
9706362,1997,61,5
9706379,1997,1,4
9706384,1997,5,1
9706387,1997,28,14
9706389,1997,18,1
9706390,1997,19,2
9706392,1997,10,1
9706394,1997,3,9
9706404,1997,4,3
9706409,1997,8,9
9706410,1997,10,28
9706412,1997,8,12
9706419,1997,4,5
9706420,1997,10,20
9706421,1997,18,8
9706430,1997,12,53
9706437,1997,2,6
9706439,1997,10,3
9706441,1997,8,9
9706449,1997,3,7
9706453,1997,5,11
9706454,1997,20,9
9706457,1997,19,9
9706468,1997,4,1
9706480,1997,8,4
9706481,1997,23,0
9706482,1997,18,26
9706487,1997,5,10
9706489,1997,11,8
9706491,1997,8,1
9706495,1997,7,0
9706499,1997,6,0
9706500,1997,4,3
9706501,1997,25,13
9706502,1997,3,5
9706507,1997,4,28
9706510,1997,6,12
9706511,1997,14,22
9706512,1997,12,14
9706516,1997,3,2
9706518,1997,2,5
9706519,1997,30,6
9706522,1997,9,12
9706526,1997,3,17
9706528,1997,6,0
9706530,1997,4,8
9706534,1997,18,36
9706540,1997,11,23
9706543,1997,2,3
9706545,1997,14,22
9706550,1997,1,2
9706551,1997,6,7
9707201,1997,10,3
9707208,1997,11,17
9707209,1997,3,17
9707211,1997,7,6
9707213,1997,18,11
9707214,1997,6,16
9707215,1997,4,11
9707218,1997,5,3
9707220,1997,7,17
9707222,1997,2,1
9707223,1997,19,17
9707227,1997,32,9
9707228,1997,5,3
9707229,1997,4,4
9707230,1997,9,0
9707238,1997,10,1
9707239,1997,19,7
9707242,1997,26,9
9707243,1997,7,9
9707248,1997,8,2
9707251,1997,27,68
9707253,1997,8,0
9707261,1997,10,0
9707266,1997,6,2
9707270,1995,10,3
9707271,1997,19,2
9707274,1997,46,13
9707275,1997,26,15
9707278,1997,13,10
9707284,1997,9,2
9707286,1997,4,6
9707290,1997,15,3
9707291,1997,16,37
9707295,1997,8,2
9707297,1997,20,7
9707299,1997,7,9
9707301,1997,12,10
9707304,1997,17,1
9707305,1997,4,3
9707307,1997,4,1
9707309,1997,12,14
9707311,1997,10,4
9707312,1997,36,1
9707313,1997,11,29
9707314,1997,13,0
9707318,1997,15,3
9707321,1997,10,3
9707327,1997,6,21
9707328,1997,11,6
9707334,1997,8,16
9707335,1997,3,5
9707336,1997,4,14
9707345,1997,11,11
9707351,1997,8,12
9707354,1997,21,38
9707355,1997,15,17
9707356,1997,3,7
9707359,1997,4,1
9707361,1997,4,0
9707366,1997,14,1
9707367,1997,7,5
9707371,1997,27,11
9707384,1997,3,8
9707385,1997,5,16
9707386,1997,9,10
9707387,1997,10,18
9707388,1997,3,2
9707395,1997,12,46
9707409,1997,1,56
9707410,1997,5,2
9707411,1997,2,1
9707412,1997,53,40
9707413,1997,11,1
9707415,1997,30,3
9707418,1997,10,1
9707420,1997,37,1
9707421,1997,2,6
9707422,1997,10,2
9707425,1997,18,8
9707426,1997,11,15
9707431,1997,1,4
9707435,1997,38,121
9707436,1997,9,13
9707437,1997,8,7
9707439,1997,9,1
9707442,1997,22,3
9707443,1997,49,0
9707447,1997,3,7
9707450,1997,21,10
9707451,1997,29,8
9707455,1997,6,0
9707458,1997,32,19
9707461,1997,12,0
9707467,1997,10,5
9707470,1997,16,3
9707473,1997,2,0
9707474,1997,10,9
9707476,1997,12,4
9707477,1997,42,29
9707478,1997,10,13
9707481,1997,12,86
9707485,1997,21,24
9707486,1997,10,1
9707487,1997,8,5
9707488,1997,13,18
9707490,1997,4,5
9707497,1997,59,16
9707499,1997,6,1
9707507,1997,6,7
9707509,1997,16,16
9707510,1997,15,30
9707514,1997,4,4
9707515,1997,18,24
9707518,1997,33,1
9707521,1997,17,22
9707523,1997,4,17
9707529,1997,12,0
9707531,1997,15,2
9707532,1997,10,26
9707535,1997,21,10
9707537,1997,14,13
9707540,1997,46,13
9707543,1997,1,15
9707546,1997,26,17
9708212,1997,11,5
9708216,1997,3,3
9708221,1997,68,2
9708222,1997,16,36
9708223,1997,6,14
9708227,1997,18,35
9708239,1997,32,23
9708242,1997,12,0
9708249,1997,4,0
9708250,1997,31,5
9708252,1997,18,0
9708254,1997,41,8
9708255,1997,27,26
9708260,1997,1,2
9708264,1997,15,6
9708265,1997,10,3
9708271,1997,1,2
9708272,1997,12,18
9708285,1997,10,1
9708300,1997,6,15
9708303,1997,7,4
9708306,1997,5,22
9708311,1997,5,49
9708319,1997,1,8
9708321,1997,17,1
9708322,1997,18,0
9708326,1997,3,14
9708330,1997,45,3
9708331,1997,4,0
9708332,1997,27,1
9708333,1997,9,0
9708335,1997,13,31
9708339,1997,39,0
9708340,1997,24,0
9708342,1997,14,5
9708343,1997,14,6
9708346,1997,7,14
9708348,1997,6,13
9708349,1997,15,4
9708355,1997,2,1
9708357,1997,10,17
9708358,1997,9,8
9708366,1997,4,9
9708368,1997,6,1
9708371,1997,5,2
9708372,1997,11,24
9708376,1997,35,0
9708377,1997,34,8
9708378,1997,17,1
9708386,1997,22,3
9708388,1997,3,5
9708392,1997,8,11
9708393,1997,16,68
9708395,1997,4,13
9708396,1997,5,16
9708398,1997,4,5
9708399,1997,7,1
9708404,1997,7,2
9708405,1997,15,3
9708411,1997,4,2
9708415,1997,8,1
9708419,1997,40,15
9708421,1997,1,0
9708423,1997,4,4
9708425,1997,5,6
9708430,1997,12,2
9708431,1997,7,9
9708437,1997,47,18
9708442,1997,25,0
9708446,1997,6,9
9708448,1997,15,12
9708454,1997,0,4
9708456,1997,5,75
9708463,1997,1,2
9708466,1997,6,1
9708472,1997,4,1
9708480,1997,6,18
9708495,1997,8,9
9709208,1997,4,9
9709214,1997,0,2
9709215,1997,11,28
9709223,1997,19,6
9709229,1997,13,12
9709231,1997,4,5
9709235,1997,42,1
9709237,1997,1,1
9709243,1997,3,25
9709244,1997,20,8
9709247,1997,10,1
9709264,1997,2,10
9709274,1997,5,11
9709280,1997,8,1
9709282,1997,10,3
9709286,1997,34,16
9709292,1997,1,4
9709293,1997,16,3
9709295,1997,7,6
9709297,1997,12,12
9709301,1997,88,12
9709302,1997,3,3
9709305,1997,5,3
9709312,1997,4,4
9709315,1997,10,4
9709316,1997,8,5
9709319,1997,34,6
9709320,1997,16,10
9709321,1997,3,0
9709322,1997,5,39
9709324,1997,24,0
9709325,1997,5,5
9709327,1997,6,5
9709333,1997,5,13
9709341,1997,8,4
9709344,1997,2,42
9709350,1997,0,4
9709353,1997,7,10
9709354,1997,6,13
9709355,1997,13,3
9709356,1997,105,96
9709360,1997,4,11
9709363,1997,17,16
9709365,1997,12,3
9709372,1997,11,9
9709376,1997,18,9
9709383,1997,16,6
9709386,1997,10,8
9709390,1997,12,5
9709392,1997,34,3
9709393,1997,6,0
9709395,1997,16,58
9709399,1997,2,2
9709400,1997,9,1
9709407,1997,17,3
9709408,1997,5,29
9709412,1997,19,1
9709418,1997,9,1
9709419,1997,4,11
9709423,1997,20,2
9709436,1997,17,4
9709437,1997,41,2
9709442,1997,13,28
9709444,1997,4,2
9709445,1997,5,14
9709446,1997,8,0
9709447,1997,5,6
9709450,1997,43,21
9709452,1997,4,22
9709453,1997,6,12
9709455,1997,3,2
9709459,1997,5,1
9709461,1997,7,0
9709468,1997,8,2
9709476,1997,6,1
9709482,1997,10,0
9709497,1997,11,3
9709499,1997,7,63
9709507,1997,29,9
9709510,1997,6,3
9710206,1997,13,14
9710211,1997,8,1
9710214,1997,15,10
9710217,1997,25,11
9710222,1997,10,9
9710227,1997,6,1
9710232,1997,1,2
9710237,1997,5,0
9710241,1997,2,2
9710244,1997,6,10
9710245,1997,2,19
9710247,1997,10,18
9710257,1997,19,14
9710259,1997,11,1
9710268,1997,5,16
9710270,1997,15,54
9710272,1997,4,4
9710276,1997,11,2
9710277,1997,20,8
9710285,1997,7,1
9710288,1997,36,2
9710290,1997,2,4
9710292,1997,2,2
9710293,1997,1,0
9710296,1997,3,3
9710300,1997,8,13
9710302,1997,14,15
9710309,1997,7,3
9710312,1997,20,28
9710316,1997,4,10
9710317,1997,7,19
9710322,1997,3,5
9710323,1997,14,7
9710326,1997,6,2
9710327,1997,31,4
9710333,1997,5,8
9710335,1997,21,79
9710339,1997,9,14
9710344,1997,8,0
9710349,1997,1,3
9710350,1997,18,3
9710353,1997,52,9
9710356,1997,8,26
9710357,1997,9,6
9710367,1997,8,4
9710368,1997,10,8
9710372,1997,26,33
9710373,1997,22,11
9710374,1997,14,15
9710375,1997,12,3
9710376,1997,1,6
9710378,1997,4,0
9710379,1997,13,20
9710381,1997,4,3
9710384,1997,5,1
9710392,1997,24,7
9710393,1997,2,0
9710394,1997,7,4
9710397,1997,14,4
9710401,1997,51,87
9710402,1997,3,7
9710410,1997,19,4
9710416,1997,2,3
9710421,1997,13,0
9710423,1997,14,6
9710425,1997,16,4
9710427,1997,13,28
9710429,1997,11,2
9710434,1997,74,19
9710436,1997,17,26
9710438,1997,24,38
9710440,1997,19,1
9710441,1997,4,8
9710451,1997,13,19
9710453,1997,9,3
9710456,1997,1,4
9710457,1997,5,1
9710460,1997,5,15
9710461,1997,3,2
9710463,1997,3,12
9710465,1997,14,9
9710473,1997,24,20
9710474,1997,4,0
9710478,1997,4,2
9710487,1997,16,41
9710508,1997,18,10
9710509,1997,5,18
9710511,1997,4,3
9710512,1997,18,4
9710514,1997,8,2
9710518,1997,3,2
9710521,1997,10,16
9710524,1997,5,0
9710528,1997,7,4
9710531,1997,11,19
9710534,1997,7,3
9710538,1997,14,7
9710540,1997,12,3
9710544,1997,3,8
9710547,1997,12,8
9710550,1997,14,20
9710560,1997,15,2
9710561,1997,5,18
9711201,1997,6,19
9711210,1997,7,2
9711215,1997,12,19
9711216,1997,27,7
9711220,1997,16,3
9711222,1997,2,1
9711223,1997,9,25
9711224,1997,19,5
9711227,1997,17,49
9711229,1997,8,16
9711231,1997,12,33
9711239,1997,7,0
9711246,1997,17,36
9711250,1997,11,5
9711252,1997,4,6
9711254,1997,16,3
9711257,1997,11,3
9711260,1997,8,2
9711261,1997,10,10
9711267,1997,9,0
9711269,1997,17,0
9711277,1997,2,6
9711280,1997,7,12
9711282,1997,17,0
9711283,1997,0,5
9711287,1997,10,75
9711292,1997,6,26
9711296,1997,17,2
9711304,1997,3,3
9711305,1997,7,2
9711308,1997,12,32
9711309,1997,11,14
9711314,1997,15,1
9711322,1997,19,7
9711335,1997,6,1
9711338,1997,4,0
9711339,1997,9,5
9711343,1997,7,0
9711348,1997,4,15
9711352,1997,33,2
9711355,1997,1,3
9711359,1997,4,3
9711362,1997,20,18
9711365,1997,24,8
9711367,1997,2,2
9711368,1997,18,5
9711371,1997,10,31
9711374,1997,10,0
9711377,1997,3,8
9711385,1997,14,5
9711387,1997,21,33
9711391,1997,12,78
9711395,1997,2,160
9711396,1997,2,154
9711398,1997,1,6
9711401,1997,43,21
9711402,1997,13,17
9711405,1997,6,11
9711413,1997,10,2
9711414,1997,8,13
9711417,1997,40,8
9711418,1997,3,4
9711420,1997,3,0
9711423,1997,22,7
9711435,1997,10,9
9711437,1997,5,1
9711440,1997,16,38
9711451,1997,0,2
9711454,1997,4,2
9711458,1997,2,4
9711459,1997,2,1
9711469,1997,3,36
9711470,1997,31,7
9711476,1997,11,5
9711478,1997,2,4
9711481,1997,12,13
9711483,1997,12,10
9711485,1997,12,37
9711488,1997,6,20
9711489,1997,13,1
9711490,1997,5,0
9711492,1997,21,4
9711500,1997,1,1
9711503,1997,7,2
9711504,1997,10,12
9711507,1997,6,2
9711509,1997,2,2
9711511,1997,43,0
9711514,1997,3,12
9711515,1997,1,2
9711517,1997,13,12
9711518,1997,9,2
9712201,1997,14,20
9712203,1997,2,11
9712213,1997,9,12
9712216,1997,11,12
9712219,1997,70,6
9712221,1997,30,31
9712222,1997,11,63
9712224,1997,17,45
9712226,1997,7,0
9712227,1997,9,1
9712228,1997,9,27
9712229,1997,8,2
9712231,1997,2,13
9712232,1997,4,4
9712233,1997,3,2
9712234,1997,20,20
9712237,1997,3,3
9712240,1997,1,6
9712245,1997,25,11
9712247,1997,5,1
9712248,1997,4,9
9712249,1997,38,26
9712250,1997,2,6
9712252,1997,4,8
9712253,1997,7,3
9712254,1997,4,12
9712259,1997,9,2
9712260,1997,20,2
9712261,1997,7,2
9712266,1997,2,0
9712267,1997,5,0
9712273,1997,18,8
9712275,1997,49,0
9712277,1997,18,11
9712287,1997,10,39
9712290,1997,0,8
9712291,1997,0,7
9712296,1997,5,0
9712301,1997,109,19
9712302,1997,6,58
9712305,1997,32,39
9712306,1997,3,14
9712309,1997,5,1
9712318,1997,10,9
9712319,1997,7,36
9712322,1997,39,5
9712323,1997,10,0
9712325,1997,12,7
9712330,1997,21,3
9712335,1997,8,1
9712339,1997,5,4
9712340,1997,27,0
9712344,1997,0,10
9712346,1997,15,2
9712347,1997,2,2
9712350,1997,6,3
9712362,1997,10,7
9712368,1997,23,25
9712370,1997,1,0
9712371,1997,6,8
9712372,1997,18,34
9712381,1997,17,2
9712388,1997,5,2
9712392,1997,5,54
9712398,1997,17,25
9712410,1997,22,11
9712413,1997,3,1
9712415,1997,2,23
9712425,1997,3,5
9712434,1997,6,4
9712435,1997,7,0
9712438,1997,13,9
9712442,1997,75,9
9712445,1997,8,11
9712448,1997,7,3
9712452,1997,13,3
9712457,1997,4,21
9712459,1997,4,17
9712464,1997,61,19
9712467,1997,7,26
9712469,1997,18,18
9712471,1997,8,16
9712473,1997,13,9
9712479,1997,16,15
9712481,1997,17,0
9712483,1997,9,13
9712491,1997,14,0
9712492,1997,8,9
9712494,1997,12,9
9712496,1997,21,13
9712497,1997,11,13
9712498,1997,6,0
9712501,1997,5,2
9712505,1997,37,1
9712507,1997,7,8
9712508,1997,12,11
9712516,1997,24,9
9712517,1997,8,28
9712519,1997,3,10
9712520,1997,13,7
9712523,1997,6,4
9712529,1997,4,0
9712542,1997,6,9
9712545,1997,4,0
9712546,1997,40,26
9712549,1997,4,2
9801201,1998,45,3
9801204,1998,18,8
9801208,1998,0,45
9801209,1998,0,41
